,사고년도,사고월,사고일,사고시각,사고시간_인덱스,사고요일,사고요일_i,사고장소,위도,경도,사고내용,사고내용_i,사고유형,사고유형_i,기상상태,기상상태_i,도로형태,가해운전자 차종,가해운전자 차종_i,가해운전자 성별,가해운전자 성별_i,가해운전자_연령대,피해운전자 차종,피해운전자 차종_i,피해운전자 성별,피해운전자 성별_i,피해운전자_연령대
2732,2018,10,18,16,5,목,3,서울특별시 강남구 도곡동 남부순환로,37.4898434,127.0438136,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,남,0,50
2733,2018,11,7,19,6,수,2,서울특별시 강남구 도곡동 논현로,37.4779757,127.0453869,경상,1,차대차,0,맑음,0,1,승용,0,여,1,60,승용,0,남,0,20
2734,2018,3,14,13,4,수,2,서울특별시 강남구 도곡동 도곡로,37.4898434,127.0438136,중상,2,차대차,0,맑음,0,0,승용,0,남,0,40,이륜,5,남,0,80
2735,2018,6,7,7,2,목,3,서울특별시 강남구 도곡동 논현로,37.4779757,127.0453869,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,20,보행자,9,남,0,40
2736,2018,2,24,10,3,토,5,서울특별시 강남구 도곡동 언주로113길,37.5012863,127.0437822,경상,1,차대차,0,맑음,0,0,승용,0,남,0,50,승용,0,남,0,30
2737,2018,12,26,22,7,수,2,서울특별시 강남구 도곡동 남부순환로,37.4898434,127.0438136,중상,2,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,남,0,30
2738,2018,12,26,0,0,수,2,서울특별시 강남구 도곡동 남부순환로,37.4898434,127.0438136,경상,1,차대차,0,맑음,0,0,승용,0,남,0,50,승용,0,남,0,30
2739,2018,11,2,2,0,금,4,서울특별시 강남구 도곡동 남부순환로378길,37.4844777,127.0465498,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,20,보행자,9,여,1,50
2740,2018,4,30,18,6,월,0,서울특별시 강남구 도곡동 논현로,37.4779757,127.0453869,경상,1,차대차,0,맑음,0,0,이륜,5,남,0,50,승용,0,남,0,20
2741,2018,1,23,17,5,화,1,서울특별시 강남구 도곡동 양재천로,37.4855229,127.0512865,경상,1,차대차,0,맑음,0,1,승용,0,여,1,40,승용,0,남,0,60
2742,2018,9,20,15,5,목,3,서울특별시 강남구 도곡동 논현로,37.4779757,127.0453869,중상,2,차대차,0,비,1,0,승용,0,여,1,50,승용,0,남,0,30
2743,2018,3,24,9,3,토,5,서울특별시 강남구 도곡동 언주로30길,37.4881509,127.0528748,경상,1,차대차,0,맑음,0,1,승용,0,여,1,30,승합,3,남,0,60
2744,2018,4,8,23,7,일,6,서울특별시 강남구 도곡동 강남대로,37.4898434,127.0438136,경상,1,차대차,0,흐림,2,0,승용,0,남,0,60,승용,0,남,0,40
2745,2018,8,20,16,5,월,0,서울특별시 강남구 도곡동 강남대로,37.4898434,127.0438136,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,화물,8,남,0,70
2746,2018,2,27,7,2,화,1,서울특별시 강남구 도곡동 언주로,37.4898434,127.0438136,경상,1,차대차,0,맑음,0,1,승용,0,여,1,50,승용,0,남,0,50
2791,2017,11,22,22,7,수,2,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,남,0,40
2792,2017,7,15,3,1,토,5,서울특별시 강남구 역삼동 테헤란로10길,37.4972496,127.0328393,경상,1,차대차,0,비,1,1,승용,0,남,0,30,승용,0,남,0,20
2793,2017,9,22,1,0,금,4,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,중상,2,차대차,0,맑음,0,1,승용,0,남,0,20,승용,0,남,0,50
2794,2017,12,5,20,6,화,1,서울특별시 강남구 역삼동 테헤란로14길,37.497467,127.03366,경상,1,차대사람,1,맑음,0,0,승용,0,남,0,30,보행자,9,남,0,20
2795,2017,9,25,4,1,월,0,서울특별시 강남구 역삼동 논현로79길,37.4968681,127.0351425,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,20,보행자,9,남,0,60
2796,2017,4,23,2,0,일,6,서울특별시 강남구 역삼동 봉은사로38길,37.5067862,127.0378488,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,이륜,5,남,0,20
2797,2017,3,12,0,0,일,6,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,남,0,50
2798,2017,5,18,15,5,목,3,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,승용,0,남,0,60
2799,2017,2,1,2,0,수,2,서울특별시 강남구 역삼동 강남대로94길,37.5004444,127.0313861,경상,1,차대차,0,맑음,0,0,승용,0,남,0,50,승용,0,남,0,50
2800,2017,2,17,0,0,금,4,서울특별시 강남구 역삼동 언주로107길,37.5072468,127.0368088,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,남,0,50
2801,2017,9,25,9,3,월,0,서울특별시 강남구 역삼동 테헤란로4길,37.4965345,127.0302544,중상,2,차대사람,1,맑음,0,1,승용,0,남,0,40,보행자,9,남,0,50
2802,2017,7,31,9,3,월,0,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,남,0,50,승합,3,남,0,40
2803,2017,2,11,5,1,토,5,서울특별시 강남구 역삼동 언주로93길,37.5035506,127.0398701,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,남,0,40
2804,2017,11,11,9,3,토,5,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,20
2805,2017,8,24,10,3,목,3,서울특별시 강남구 역삼동 테헤란로4길,37.4965345,127.0302544,경상,1,차대사람,1,맑음,0,1,승용,0,여,1,20,보행자,9,여,1,20
2806,2017,4,26,1,0,수,2,서울특별시 강남구 역삼동 언주로107길,37.5072468,127.0368088,경상,1,차대차,0,맑음,0,0,승용,0,남,0,30,승용,0,남,0,20
2807,2017,12,13,20,6,수,2,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,40
2808,2017,2,27,7,2,월,0,서울특별시 강남구 역삼동 양재대로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,40
2809,2017,3,1,0,0,수,2,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,중상,2,차대사람,1,맑음,0,1,승용,0,남,0,40,보행자,9,남,0,30
2810,2017,11,24,15,5,금,4,서울특별시 강남구 역삼동 도곡로43길,37.4961344,127.0474356,중상,2,차대사람,1,맑음,0,0,화물,8,남,0,40,보행자,9,여,1,30
2811,2017,7,10,20,6,월,0,서울특별시 강남구 역삼동 선릉로,37.4999072,127.0373932,경상,1,차대차,0,비,1,1,승용,0,여,1,60,승용,0,남,0,40
2812,2017,8,23,18,6,수,2,서울특별시 강남구 역삼동 선릉로93길,37.5046939,127.0464059,경상,1,차대사람,1,흐림,2,1,승용,0,여,1,40,보행자,9,남,0,60
2813,2017,11,22,7,2,수,2,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,비,1,1,승용,0,남,0,50,승합,3,여,1,20
2814,2017,7,8,18,6,토,5,서울특별시 강남구 역삼동 테헤란로26길,37.4995348,127.0358051,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,남,0,20
2815,2017,6,16,13,4,금,4,서울특별시 강남구 역삼동 도곡로,37.494213,127.0462502,중상,2,차대차,0,맑음,0,1,승용,0,남,0,30,이륜,5,남,0,50
2816,2017,7,21,13,4,금,4,서울특별시 강남구 역삼동 역삼로,37.4990748,127.0470296,경상,1,차대차,0,맑음,0,1,이륜,5,남,0,70,승용,0,남,0,30
2817,2017,4,28,1,0,금,4,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,승용,0,여,1,30,승용,0,남,0,20
2818,2017,4,6,1,0,목,3,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,비,1,1,승용,0,여,1,50,승용,0,남,0,40
2819,2017,5,24,17,5,수,2,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,승용,0,여,1,30,승용,0,남,0,20
2820,2017,12,22,4,1,금,4,서울특별시 강남구 역삼동 테헤란로8길,37.4973348,127.0318458,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,30
2821,2017,4,6,13,4,목,3,서울특별시 강남구 역삼동 강남대로94길,37.5004444,127.0313861,경상,1,차대사람,1,맑음,0,0,승용,0,남,0,50,보행자,9,여,1,50
2822,2017,3,24,7,2,금,4,서울특별시 강남구 역삼동 논현로85길,37.4984617,127.0357138,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,30
2823,2017,12,21,17,5,목,3,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,화물,8,남,0,20,이륜,5,남,0,40
2824,2017,11,3,12,4,금,4,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,부상신고,0,차대차,0,맑음,0,0,승용,0,여,1,50,승용,0,남,0,30
2825,2017,5,12,20,6,금,4,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,30,보행자,9,남,0,50
2826,2017,5,2,13,4,화,1,서울특별시 강남구 역삼동 역삼로4길,37.4924621,127.0319796,중상,2,차대차,0,맑음,0,0,화물,8,남,0,20,이륜,5,남,0,60
2827,2017,3,18,10,3,토,5,서울특별시 강남구 역삼동 테헤란로1길,37.5000453,127.0277896,경상,1,차대사람,1,맑음,0,0,승용,0,남,0,40,보행자,9,남,0,30
2828,2017,9,16,4,1,토,5,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,0,승용,0,여,1,60,승용,0,남,0,30
2829,2017,11,8,13,4,수,2,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,40,이륜,5,남,0,60
2830,2017,2,20,18,6,월,0,서울특별시 강남구 역삼동 테헤란로37길,37.5039814,127.0400562,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,20,보행자,9,남,0,50
2831,2017,10,21,9,3,토,5,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,여,1,20,승용,0,남,0,20
2832,2017,3,26,4,1,일,6,서울특별시 강남구 역삼동 역삼로4길,37.4924621,127.0319796,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,남,0,20
2833,2017,10,28,14,4,토,5,서울특별시 강남구 역삼동 선릉로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,승용,0,여,1,30
2834,2017,6,21,22,7,수,2,서울특별시 강남구 역삼동 언주로63길,37.4943218,127.0445416,경상,1,차대차,0,비,1,0,승용,0,남,0,40,승용,0,남,0,40
2835,2017,3,18,17,5,토,5,서울특별시 강남구 역삼동 테헤란로1길,37.5000453,127.0277896,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,10,보행자,9,여,1,20
2836,2017,3,31,7,2,금,4,서울특별시 강남구 역삼동 언주로81길,37.4997267,127.041232,경상,1,차대차,0,맑음,0,1,승용,0,여,1,50,승용,0,남,0,30
2837,2017,7,31,22,7,월,0,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,부상신고,0,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,20
2838,2017,12,12,11,3,화,1,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,10,보행자,9,남,0,50
2839,2017,9,17,23,7,일,6,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,승용,0,남,0,20,승용,0,여,1,50
2840,2017,4,5,23,7,수,2,서울특별시 강남구 역삼동 테헤란로52길,37.5030366,127.0479111,경상,1,차대사람,1,비,1,1,승용,0,남,0,30,보행자,9,여,1,30
2841,2017,2,25,22,7,토,5,서울특별시 강남구 역삼동 도곡로,37.494213,127.0462502,경상,1,차대사람,1,맑음,0,0,승용,0,남,0,50,보행자,9,여,1,50
2842,2017,11,25,1,0,토,5,서울특별시 강남구 역삼동 도곡로3길,37.4914981,127.0329329,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,20,보행자,9,여,1,20
2843,2017,12,6,8,2,수,2,서울특별시 강남구 역삼동 역삼로,37.4990748,127.0470296,경상,1,차대사람,1,맑음,0,0,승용,0,여,1,20,보행자,9,남,0,30
2844,2017,10,31,14,4,화,1,서울특별시 강남구 역삼동 테헤란로6길,37.4967576,127.0310527,경상,1,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,40
2845,2017,4,5,11,3,수,2,서울특별시 강남구 역삼동 도곡로7길,37.4917449,127.0345299,경상,1,차대차,0,맑음,0,1,승용,0,남,0,40,승용,0,남,0,20
2846,2017,3,10,12,4,금,4,서울특별시 강남구 역삼동 논현로98길,37.5036583,127.0373687,중상,2,차대사람,1,맑음,0,0,화물,8,남,0,80,보행자,9,여,1,50
2847,2017,3,20,9,3,월,0,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,중상,2,차대차,0,맑음,0,0,승합,3,남,0,40,승합,3,남,0,60
2848,2017,3,23,20,6,목,3,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,0,승용,0,남,0,20,승용,0,남,0,60
2849,2017,7,19,18,6,수,2,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,30
2850,2017,1,1,3,1,일,6,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,중상,2,차대차,0,맑음,0,1,승용,0,여,1,50,승용,0,남,0,20
2851,2017,2,19,9,3,일,6,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,중상,2,차대차,0,맑음,0,1,승용,0,남,0,30,이륜,5,남,0,70
2852,2017,10,6,22,7,금,4,서울특별시 강남구 역삼동 역삼로,37.4990748,127.0470296,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,이륜,5,남,0,40
2853,2017,11,1,1,0,수,2,서울특별시 강남구 역삼동 역삼로3길,37.4945325,127.0313835,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,30
2854,2017,4,6,0,0,목,3,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대사람,1,비,1,0,승용,0,남,0,30,보행자,9,남,0,30
2855,2017,1,15,13,4,일,6,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,중상,2,차대차,0,맑음,0,1,승용,0,남,0,30,이륜,5,남,0,40
2856,2017,12,5,8,2,화,1,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,70,승용,0,남,0,20
2857,2017,5,14,15,5,일,6,서울특별시 강남구 역삼동 선릉로,37.4999072,127.0373932,중상,2,차대사람,1,맑음,0,1,승용,0,남,0,10,보행자,9,여,1,60
2858,2017,3,19,2,0,일,6,서울특별시 강남구 역삼동 강남대로94길,37.5004444,127.0313861,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,여,1,30
2859,2017,3,24,8,2,금,4,서울특별시 강남구 역삼동 테헤란로8길,37.4973348,127.0318458,경상,1,차대차,0,맑음,0,0,승용,0,여,1,40,승용,0,남,0,50
2860,2017,3,20,23,7,월,0,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,중상,2,차대사람,1,맑음,0,1,승용,0,남,0,40,보행자,9,남,0,40
2861,2017,5,26,18,6,금,4,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,이륜,5,남,0,30,승용,0,남,0,30
2862,2017,1,4,11,3,수,2,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,0,화물,8,남,0,50,승용,0,남,0,50
2863,2017,9,26,0,0,화,1,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,승용,0,남,0,40,승용,0,남,0,50
2864,2017,6,8,20,6,목,3,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,중상,2,차대차,0,맑음,0,1,승용,0,남,0,40,승용,0,여,1,40
2865,2017,3,4,10,3,토,5,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,승용,0,남,0,60,승용,0,남,0,60
2866,2017,7,17,23,7,월,0,서울특별시 강남구 역삼동 역삼로,37.4990748,127.0470296,경상,1,차대사람,1,맑음,0,1,이륜,5,남,0,10,보행자,9,남,0,20
2867,2017,12,19,23,7,화,1,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,중상,2,차대차,0,맑음,0,0,승용,0,남,0,60,승용,0,남,0,30
2868,2017,5,23,4,1,화,1,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,40,승용,0,남,0,60
2869,2017,2,22,11,3,수,2,서울특별시 강남구 역삼동 테헤란로1길,37.5000453,127.0277896,경상,1,차대사람,1,비,1,1,승용,0,여,1,20,보행자,9,여,1,30
2870,2017,9,6,4,1,수,2,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,중상,2,차대차,0,맑음,0,1,승용,0,남,0,40,화물,8,남,0,30
2871,2017,2,22,16,5,수,2,서울특별시 강남구 역삼동 도곡로,37.494213,127.0462502,경상,1,차대차,0,비,1,1,승용,0,남,0,60,승용,0,남,0,20
2872,2017,4,19,18,6,수,2,서울특별시 강남구 역삼동 테헤란로1길,37.5000453,127.0277896,중상,2,차대사람,1,맑음,0,0,승용,0,남,0,70,보행자,9,여,1,60
2873,2017,8,20,18,6,일,6,서울특별시 강남구 역삼동 언주로86길,37.502037,127.0448297,경상,1,차대차,0,맑음,0,1,승용,0,남,0,10,이륜,5,남,0,40
2874,2017,1,23,16,5,월,0,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,0,승용,0,여,1,40,승용,0,남,0,40
2875,2017,9,13,17,5,수,2,서울특별시 강남구 역삼동 논현로94길,37.5030926,127.0381677,중상,2,차대사람,1,맑음,0,1,승용,0,남,0,40,보행자,9,여,1,50
2876,2017,12,7,21,7,목,3,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,0,승용,0,남,0,50,승용,0,남,0,50
2877,2017,9,4,22,7,월,0,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,중상,2,차대사람,1,맑음,0,1,승용,0,남,0,50,보행자,9,남,0,40
2878,2017,5,3,10,3,수,2,서울특별시 강남구 역삼동 테헤란로114길,37.4982503,127.0300905,경상,1,차대차,0,맑음,0,0,승용,0,남,0,60,승용,0,남,0,50
2879,2017,9,13,10,3,수,2,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,승용,0,남,0,40,승용,0,여,1,20
2880,2017,4,9,16,5,일,6,서울특별시 강남구 역삼동 도곡로,37.494213,127.0462502,경상,1,차대차,0,맑음,0,0,승용,0,여,1,40,이륜,5,남,0,30
2881,2017,3,16,23,7,목,3,서울특별시 강남구 역삼동 논현로85길,37.4984617,127.0357138,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,이륜,5,남,0,40
2882,2017,1,1,23,7,일,6,서울특별시 강남구 역삼동 테헤란로1길,37.5000453,127.0277896,경상,1,차대사람,1,맑음,0,1,승용,0,여,1,20,보행자,9,남,0,40
2883,2017,8,28,19,6,월,0,서울특별시 강남구 역삼동 역삼로,37.4990748,127.0470296,경상,1,차대차,0,비,1,0,승용,0,남,0,20,승용,0,남,0,60
2884,2017,11,7,17,5,화,1,서울특별시 강남구 역삼동 테헤란로1길,37.5000453,127.0277896,중상,2,차대사람,1,맑음,0,1,승용,0,남,0,30,보행자,9,여,1,20
2885,2017,7,4,23,7,화,1,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승합,3,남,0,30,이륜,5,남,0,50
2886,2017,8,31,14,4,목,3,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,중상,2,차대차,0,맑음,0,1,승용,0,남,0,50,승용,0,남,0,50
2887,2017,12,11,21,7,월,0,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,중상,2,차대사람,1,맑음,0,1,승용,0,남,0,60,보행자,9,남,0,30
2888,2017,11,13,22,7,월,0,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,중상,2,차대사람,1,비,1,0,승용,0,남,0,30,보행자,9,남,0,40
2889,2017,4,19,20,6,수,2,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,0,승용,0,남,0,70,이륜,5,남,0,70
2890,2017,10,8,7,2,일,6,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,중상,2,차대차,0,맑음,0,0,승용,0,남,0,60,승용,0,남,0,20
2891,2017,8,13,2,0,일,6,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,승용,0,남,0,50
2892,2017,11,24,3,1,금,4,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,승합,3,남,0,50
2893,2017,9,22,2,0,금,4,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,30
2894,2017,11,24,3,1,금,4,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,중상,2,차대사람,1,흐림,2,1,승용,0,남,0,70,보행자,9,여,1,30
2895,2017,6,3,8,2,토,5,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,60
2896,2017,5,10,23,7,수,2,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,중상,2,차대사람,1,맑음,0,1,승용,0,남,0,30,보행자,9,남,0,50
2897,2017,11,10,11,3,금,4,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,남,0,20,이륜,5,남,0,30
2898,2017,6,3,8,2,토,5,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,승용,0,여,1,60,승용,0,남,0,50
2899,2017,11,8,22,7,수,2,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,자전거,6,남,0,50
2900,2017,5,30,17,5,화,1,서울특별시 강남구 역삼동 도곡로,37.494213,127.0462502,경상,1,차대차,0,맑음,0,0,승용,0,여,1,60,승용,0,남,0,70
2901,2017,2,5,22,7,일,6,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,20,보행자,9,여,1,60
2902,2017,11,9,9,3,목,3,서울특별시 강남구 역삼동 언주로,37.4999072,127.0373932,중상,2,차대차,0,맑음,0,1,승용,0,남,0,60,자전거,6,여,1,50
2903,2017,9,13,19,6,수,2,서울특별시 강남구 역삼동 강남대로94길,37.5004444,127.0313861,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,30,보행자,9,여,1,30
2904,2017,9,24,5,1,일,6,서울특별시 강남구 역삼동 영동대로86길,37.5078749,127.0653357,경상,1,차대차,0,맑음,0,1,승용,0,남,0,60,승합,3,남,0,30
2905,2017,3,7,23,7,화,1,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,40,승용,0,남,0,50
2906,2017,3,25,14,4,토,5,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,0,이륜,5,남,0,50,화물,8,남,0,60
2907,2017,12,30,9,3,토,5,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,30
2908,2017,6,18,2,0,일,6,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,40,승용,0,남,0,50
2909,2017,6,21,16,5,수,2,서울특별시 강남구 역삼동 봉은사로2길,37.5033738,127.0259549,경상,1,차대사람,1,맑음,0,0,승용,0,남,0,20,보행자,9,남,0,60
2910,2017,3,4,19,6,토,5,서울특별시 강남구 역삼동 논현로,37.4999072,127.0373932,중상,2,차대차,0,맑음,0,1,승용,0,여,1,30,이륜,5,남,0,40
2911,2017,3,7,1,0,화,1,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,중상,2,차대차,0,맑음,0,0,승용,0,여,1,30,승용,0,남,0,40
2912,2017,11,27,11,3,월,0,서울특별시 강남구 역삼동 테헤란로37길,37.5039814,127.0400562,경상,1,차대차,0,맑음,0,0,승용,0,남,0,40,승용,0,남,0,60
2913,2017,5,6,7,2,토,5,서울특별시 강남구 역삼동 테헤란로7길,37.5006177,127.0303788,중상,2,차대차,0,맑음,0,0,이륜,5,남,0,30,이륜,5,남,0,50
2914,2017,7,29,16,5,토,5,서울특별시 강남구 역삼동 양재대로,37.4999072,127.0373932,중상,2,차대차,0,맑음,0,0,승용,0,남,0,40,이륜,5,남,0,20
2915,2017,3,1,1,0,수,2,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,사망,3,차대사람,1,맑음,0,1,승용,0,남,0,50,보행자,9,남,0,30
2916,2017,7,31,23,7,월,0,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,흐림,2,0,승용,0,남,0,30,승용,0,남,0,50
2917,2017,6,30,11,3,금,4,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,경상,1,차대차,0,맑음,0,1,승용,0,남,0,30,승용,0,남,0,70
2918,2017,11,14,20,6,화,1,서울특별시 강남구 역삼동 봉은사로,37.5085884,127.0405045,경상,1,차대차,0,맑음,0,1,이륜,5,남,0,60,승용,0,남,0,20
2919,2017,11,5,18,6,일,6,서울특별시 강남구 역삼동 테헤란로,37.5045703,127.0494465,부상신고,0,차대차,0,맑음,0,1,승용,0,남,0,20,이륜,5,남,0,60
2920,2017,2,15,1,0,수,2,서울특별시 강남구 역삼동 선릉로,37.4999072,127.0373932,경상,1,차대차,0,맑음,0,0,승용,0,여,1,70,승용,0,남,0,30
2921,2017,7,10,22,7,월,0,서울특별시 강남구 역삼동 언주로94길,37.5045585,127.0429302,경상,1,차대사람,1,비,1,1,승용,0,남,0,20,보행자,9,여,1,30
2922,2017,11,17,17,5,금,4,서울특별시 강남구 역삼동 테헤란로43길,37.5047659,127.0440047,경상,1,차대사람,1,맑음,0,1,승용,0,남,0,50,보행자,9,여,1,40
2923,2017,11,25,20,6,토,5,서울특별시 강남구 역삼동 도곡로,37.494213,127.0462502,경상,1,차대차,0,비,1,0,승용,0,여,1,40,승용,0,남,0,30
2924,2017,8,8,16,5,화,1,서울특별시 강남구 역삼동 도곡로,37.494213,127.0462502,중상,2,차대차,0,맑음,0,1,승용,0,남,0,20,사륜오토바이(ATV),10,남,0,40
